date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:41:57	700/700	---M--	200	added ('OK')	image/png	etag:%22e9ad3-2bc-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:58	647/647	---M--	200	added ('OK')	image/png	etag:%22e9aeb-287-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:58	763/763	---M--	200	added ('OK')	image/png	etag:%22e9ad6-2fb-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:58	690/690	---M--	200	added ('OK')	image/png	etag:%22e9ad5-2b2-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:58	709/709	---M--	200	added ('OK')	image/png	etag:%22e9aef-2c5-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:59	691/691	---M--	200	added ('OK')	image/png	etag:%22e9ae2-2b3-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:59	635/635	---M--	200	added ('OK')	image/png	etag:%22e9add-27b-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:59	590/590	---M--	200	added ('OK')	image/png	etag:%22e9ae6-24e-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:41:59	635/635	---M--	200	added ('OK')	image/png	etag:%22e9ae7-27b-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:00	659/659	---M--	200	added ('OK')	image/png	etag:%22e9ae3-293-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:00	1686/1686	---M--	200	added ('OK')	image/png	etag:%22e9aed-696-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:00	706/706	---M--	200	added ('OK')	image/png	etag:%22e9aec-2c2-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:00	470/470	---M--	200	added ('OK')	image/png	etag:%22e9ad2-1d6-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/control.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:01	606/606	---M--	200	added ('OK')	image/png	etag:%22e9adf-25e-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:01	792/792	---M--	200	added ('OK')	image/png	etag:%22e9aea-318-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:01	505/505	---M--	200	added ('OK')	image/png	etag:%22e9ad8-1f9-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:01	756/756	---M--	200	added ('OK')	image/png	etag:%22e9ae1-2f4-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:02	657/657	---M--	200	added ('OK')	image/png	etag:%22e9ae0-291-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/video.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:02	10072/10072	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e9959-2758-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons.eot?onqajd	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-iconscd4b.eot	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:02	9868/9868	---M--	200	added ('OK')	font/ttf	etag:%22e995a-268c-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons.ttf?onqajd	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-iconscd4b.ttf	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:02	9944/9944	---M--	200	added ('OK')	font/woff	etag:%22e9958-26d8-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons.woff?onqajd	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-iconscd4b.woff	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:03	33649/33649	---M--	200	added ('OK')	image/svg+xml	etag:%22e995b-8371-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-icons.svg?onqajd	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_icons_v3/fonts/vcpb-plugin-iconscd4b.svg	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:03	223/223	---M--	200	added ('OK')	image/png	etag:%22e9af2-df-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:03	168/168	---M--	200	added ('OK')	image/png	etag:%22e9acf-a8-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:03	198/198	---M--	200	added ('OK')	image/png	etag:%22e9af1-c6-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/flickr.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:03	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%22e9a66-7e-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/blur.svg	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:04	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e994c-1788-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:04	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e994c-1788-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:04	5924/5924	---M--	200	added ('OK')	font/woff	etag:%22e994d-1724-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:04	5848/5848	---M--	200	added ('OK')	font/ttf	etag:%22e994e-16d8-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:05	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%22e994f-339f-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:05	673/673	---M--	200	added ('OK')	image/gif	etag:%22e9ad0-2a1-6155f54f9d700%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/images/spinner.gif	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:05	265/265	---M--	200	added ('OK')	image/png	etag:%22e9a8e-109-6155f55185b80%22	https://tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/remove.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://tradteleradiology.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=7.5)
14:42:06	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e9037-2f68-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:06	7536/7536	---M--	200	added ('OK')	font/woff	etag:%22e9035-1d70-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:06	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%22e9039-2ec0-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:06	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%22e9036-357b-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:07	326/326	---M--	200	added ('OK')	text/html	etag:%22e957e-146-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:07	326/326	---M--	200	added ('OK')	text/html	etag:%22e957f-146-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:07	70/70	---M--	200	added ('OK')	image/png	etag:%22e905b-46-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:07	70/70	---M--	200	added ('OK')	image/png	etag:%22e9578-46-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:07	70/70	---M--	200	added ('OK')	image/png	etag:%22e905d-46-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:08	71/71	---M--	200	added ('OK')	image/png	etag:%22e9060-47-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:08	90/90	---M--	200	added ('OK')	image/png	etag:%22e9059-5a-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
14:42:08	2545/2545	---M--	200	added ('OK')	image/gif	etag:%22e905c-9f1-6155f5405b300%22	https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	D:/html%20and%20css%20,%20bootstrap/trad/tradteleradiology.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://tradteleradiology.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.20)
